No.,date,operator,bottype,No.,angle,angle_err,stars,bots,folder,path,BotLocatingFile,BatteryLocatingFile,start_min,end_min,starting_point,p0_1,p0_2
279,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:05,1:06,?,,
280,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:08,1:10,?,,
281,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:12,1:14,?,,
282,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:15,1:17,up,0.34,-0.32
283,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:19,1:21,?,,
284,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:23,1:25,?,,
285,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:27,1:29,?,,
286,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:31,1:33,?,,
287,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:39,1:40,?,,
288,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:42,1:44,?,,
289,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:46,1:48,?,,
290,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:49,1:52,?,,
291,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:53,1:56,?,,
292,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:57,2:00,?,,
293,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:01,2:04,?,,
294,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:05,2:08,?,,
295,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:09,2:12,?,,
296,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:13,2:16,?,,
297,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:04,0:06,up,0.09,1
298,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:07,0:10,up,0.09,1
299,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:11,0:13,up,0.09,1
300,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:15,0:18,up,0.09,1
301,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:20,0:23,up,0.09,1
302,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:29,0:31,up,0.09,1
303,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:32,0:34,up,0.09,1
304,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:36,0:38,up,0.09,1
305,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:38,0:41,up,0.09,1
306,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:42,0:44,up,0.09,1
307,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:45,0:47,up,0.09,1
308,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:48,0:50,up,0.09,1
309,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:51,0:53,up,0.09,1
310,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:55,0:58,up,0.09,1
311,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:58,1:00,up,0.09,1
312,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:00,1:02,up,0.09,1
313,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:03,1:05,up,0.09,1
314,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:05,1:07,up,0.09,1
315,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:08,1:10,up,0.09,1
316,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:11,1:13,up,0.09,1
317,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:13,1:16,up,0.09,1
318,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:16,1:18,?,,
319,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:19,1:21,up,0.09,1
320,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:21,1:23,?,,
321,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:24,1:26,up,0.09,1
322,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:27,1:29,?,,
323,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:30,1:32,up,0.09,1
324,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:32,1:34,?,,
325,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:35,1:36,?,,
326,,,aligner,3,9.4,0.2,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0891.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:38,1:40,up,0.09,1
327,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:03,0:05,up,,
328,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:09,0:10,up,,
329,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:12,0:14,up,,
330,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:16,0:19,up,,
331,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:22,0:25,up,,
332,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:28,0:31,up,,
333,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:33,0:36,up,,
334,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:39,0:42,up,,
335,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:48,0:50,up,,
336,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:54,0:56,up,,
337,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:00,1:03,up,,
338,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:07,1:10,up,,
339,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:14,1:16,up,,
340,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:17,1:21,up,,
