frame,Unnamed: 0,frame,x,y,r,particle
19772,15103,19772,507.5,199.5,30.8,0
19773,15104,19773,506.5,200.5,30.9,0
19774,15105,19774,506.5,200.5,30.9,0
19778,15106,19778,506.5,202.5,30.8,0
19781,15107,19781,507.5,200.5,30.9,0
19782,15108,19782,507.5,200.5,30.7,0
19784,15109,19784,506.5,199.5,30.8,0
19785,15110,19785,507.5,201.5,30.8,0
19786,15111,19786,507.5,200.5,30.4,0
19788,15112,19788,509.5,200.5,32.0,0
19789,15113,19789,506.5,200.5,30.8,0
19790,15114,19790,507.5,200.5,30.7,0
19793,15115,19793,508.5,199.5,31.5,0
19794,15116,19794,523.5,222.5,34.2,0
19795,15117,19795,520.5,221.5,36.4,0
19796,15118,19796,506.5,200.5,30.9,0
19799,15119,19799,506.5,200.5,30.9,0
19800,15120,19800,515.5,225.5,34.2,0
19801,15121,19801,501.5,201.5,30.8,0
19803,15122,19803,506.5,200.5,30.9,0
19804,15123,19804,506.5,200.5,30.9,0
19805,15124,19805,506.5,203.5,30.9,0
19806,15125,19806,507.5,200.5,30.9,0
19807,15126,19807,507.5,198.5,32.0,0
19808,15127,19808,507.5,200.5,30.4,0
19809,15128,19809,505.5,203.5,30.9,0
19810,15129,19810,505.5,201.5,32.0,0
19812,15130,19812,505.5,199.5,30.8,0
19813,15131,19813,507.5,200.5,30.9,0
19814,15132,19814,512.5,196.5,32.0,0
19815,15133,19815,506.5,203.5,30.5,0
19816,15134,19816,504.5,198.5,32.0,0
19817,15135,19817,521.5,217.5,36.4,0
19819,15136,19819,506.5,203.5,30.8,0
19820,15137,19820,507.5,200.5,30.8,0
19821,15138,19821,507.5,199.5,30.8,0
19822,15139,19822,507.5,200.5,30.8,0
19824,15140,19824,507.5,200.5,30.8,0
19825,15141,19825,507.5,200.5,30.4,0
19826,15142,19826,506.5,199.5,30.9,0
19828,15143,19828,519.5,224.5,33.1,0
19829,15144,19829,505.5,197.5,30.9,0
19830,15145,19830,510.5,197.5,32.0,0
19831,15146,19831,512.5,196.5,36.4,0
19833,15147,19833,507.5,200.5,30.4,0
19834,15148,19834,507.5,201.5,30.7,0
19835,15149,19835,503.5,197.5,33.1,0
19837,15150,19837,507.5,199.5,30.8,0
19838,15151,19838,521.5,226.5,34.2,0
19839,15152,19839,506.5,200.5,30.9,0
19840,15153,19840,515.5,226.5,32.0,0
19844,15154,19844,507.5,198.5,30.9,0
19845,15155,19845,507.5,200.5,30.7,0
19846,15156,19846,506.5,201.5,30.9,0
19847,15157,19847,505.5,202.5,32.0,0
19848,15158,19848,506.5,200.5,30.9,0
19849,15159,19849,506.5,200.5,30.9,0
19850,15160,19850,507.5,199.5,30.8,0
19851,15161,19851,505.5,203.5,30.7,0
19852,15162,19852,506.5,200.5,30.9,0
19853,15163,19853,506.5,200.5,30.9,0
19854,15164,19854,521.5,224.5,34.2,0
19855,15165,19855,507.5,200.5,30.8,0
19858,15166,19858,508.5,201.5,30.9,0
19861,15168,19861,508.5,199.5,30.4,0
19863,15169,19863,506.5,202.5,30.8,0
19864,15170,19864,506.5,200.5,30.8,0
19865,15171,19865,506.5,200.5,30.7,0
19866,15172,19866,505.5,203.5,30.5,0
19867,15173,19867,522.5,226.5,36.4,0
19869,15174,19869,507.5,200.5,30.7,0
19871,15175,19871,507.5,199.5,30.9,0
19872,15176,19872,506.5,203.5,30.9,0
19873,15177,19873,506.5,200.5,30.8,0
19875,15178,19875,510.5,212.5,35.3,0
19877,15179,19877,505.5,197.5,30.9,0
19878,15180,19878,508.5,199.5,30.8,0
19879,15181,19879,506.5,198.5,30.8,0
19881,15182,19881,521.5,224.5,34.2,0
19882,15183,19882,507.5,198.5,32.0,0
19885,15184,19885,505.5,200.5,30.8,0
19888,15185,19888,512.5,199.5,34.2,0
19890,15186,19890,506.5,200.5,30.8,0
19892,15187,19892,507.5,200.5,30.9,0
19893,15188,19893,518.5,226.5,36.4,0
19894,15189,19894,522.5,223.5,36.4,0
19895,15190,19895,522.5,223.5,36.4,0
19896,15191,19896,522.5,223.5,33.1,0
19899,15192,19899,507.5,200.5,30.8,0
19900,15193,19900,507.5,201.5,30.8,0
19902,15194,19902,506.5,201.5,30.8,0
19903,15195,19903,515.5,227.5,34.2,0
19904,15196,19904,506.5,202.5,30.7,0
19906,15197,19906,506.5,199.5,30.8,0
19907,15198,19907,507.5,201.5,30.8,0
19909,15199,19909,526.5,218.5,36.4,0
19911,15200,19911,508.5,199.5,32.0,0
19912,15201,19912,511.5,197.5,32.0,0
19914,15202,19914,507.5,201.5,30.8,0
19916,15203,19916,506.5,199.5,30.9,0
19917,15204,19917,507.5,200.5,30.7,0
19918,15205,19918,507.5,200.5,30.4,0
19919,15206,19919,505.5,201.5,32.0,0
19920,15207,19920,507.5,199.5,30.9,0
19921,15208,19921,524.5,219.5,30.9,0
19922,15209,19922,505.5,201.5,32.0,0
19923,15210,19923,506.5,200.5,30.8,0
19924,15211,19924,506.5,200.5,30.8,0
19925,15212,19925,506.5,200.5,30.9,0
19926,15213,19926,515.5,208.5,36.4,0
19927,15214,19927,506.5,201.5,30.8,0
19928,15215,19928,506.5,203.5,30.9,0
19929,15216,19929,509.5,200.5,32.0,0
19930,15217,19930,521.5,224.5,36.4,0
19931,15218,19931,506.5,201.5,30.9,0
19932,15219,19932,518.5,226.5,36.4,0
19933,15220,19933,519.5,225.5,36.4,0
19934,15221,19934,507.5,200.5,30.9,0
19935,15222,19935,505.5,201.5,31.9,0
19936,15223,19936,506.5,201.5,30.6,0
19939,15225,19939,506.5,201.5,30.9,0
19940,15226,19940,506.5,200.5,30.7,0
19941,15227,19941,505.5,200.5,30.8,0
19942,15228,19942,519.5,226.5,36.4,0
19944,15229,19944,506.5,200.5,30.7,0
19945,15230,19945,508.5,198.5,32.0,0
19946,15231,19946,520.5,227.5,35.3,0
19947,15232,19947,505.5,200.5,30.8,0
19948,15233,19948,507.5,200.5,30.9,0
19949,15234,19949,505.5,202.5,32.0,0
19951,15235,19951,521.5,223.5,36.4,0
19952,15236,19952,508.5,202.5,30.8,0
19953,15237,19953,505.5,200.5,30.8,0
19954,15238,19954,507.5,201.5,30.8,0
19955,15239,19955,508.5,201.5,30.9,0
19956,15240,19956,507.5,201.5,30.8,0
19957,15241,19957,508.5,200.5,30.8,0
19959,15242,19959,508.5,198.5,32.0,0
19960,15243,19960,505.5,198.5,32.0,0
19961,15244,19961,506.5,201.5,30.9,0
19962,15245,19962,505.5,203.5,30.9,0
19963,15246,19963,521.5,227.5,34.2,0
19965,15247,19965,507.5,203.5,31.9,0
19966,15248,19966,522.5,221.5,35.3,0
19967,15249,19967,507.5,201.5,30.8,0
19968,15250,19968,520.5,224.5,35.3,0
19970,15251,19970,506.5,200.5,30.9,0
19971,15252,19971,513.5,197.5,30.9,0
19972,15253,19972,507.5,202.5,30.9,0
19973,15254,19973,521.5,224.5,34.2,0
19974,15255,19974,506.5,201.5,30.6,0
19975,15256,19975,513.5,227.5,32.0,0
19976,15257,19976,506.5,202.5,30.5,0
19978,15258,19978,505.5,202.5,30.8,0
19980,15259,19980,518.5,225.5,34.2,0
19981,15260,19981,506.5,200.5,32.0,0
19982,15261,19982,505.5,202.5,30.8,0
19983,15262,19983,505.5,202.5,30.9,0
19985,15263,19985,505.5,202.5,30.9,0
19986,15264,19986,505.5,202.5,30.9,0
19988,15265,19988,513.5,228.5,32.0,0
19989,15266,19989,521.5,225.5,36.4,0
19991,15267,19991,504.5,205.5,30.8,0
19993,15268,19993,506.5,203.5,30.8,0
19996,15269,19996,503.5,204.5,30.8,0
19997,15270,19997,503.5,204.5,30.9,0
19998,15271,19998,503.5,204.5,30.7,0
19999,15272,19999,503.5,204.5,30.9,0
20000,15273,20000,516.5,227.5,34.2,0
20001,15274,20001,504.5,204.5,30.8,0
20005,15275,20005,501.5,207.5,32.0,0
20006,15276,20006,503.5,206.5,30.7,0
20007,15277,20007,503.5,207.5,30.9,0
20008,15278,20008,516.5,230.5,36.4,0
20010,15279,20010,502.5,205.5,30.8,0
20011,15280,20011,503.5,205.5,32.0,0
20012,15281,20012,501.5,206.5,30.9,0
20013,15282,20013,501.5,208.5,30.7,0
20014,15283,20014,501.5,207.5,30.8,0
20016,15284,20016,504.5,205.5,32.0,0
20017,15285,20017,498.5,209.5,32.0,0
20018,15286,20018,500.5,208.5,30.8,0
20019,15287,20019,499.5,210.5,30.8,0
20021,15288,20021,516.5,234.5,36.4,0
20022,15289,20022,498.5,212.5,30.8,0
20023,15290,20023,510.5,232.5,34.2,0
20024,15291,20024,509.5,232.5,34.2,0
20025,15292,20025,498.5,209.5,30.9,0
20026,15293,20026,512.5,232.5,36.4,0
20027,15294,20027,498.5,210.5,30.9,0
20029,15295,20029,496.5,211.5,30.6,0
20030,15296,20030,512.5,232.5,34.2,0
20031,15297,20031,511.5,234.5,34.2,0
20032,15298,20032,496.5,211.5,30.8,0
20033,15299,20033,511.5,233.5,34.2,0
20034,15300,20034,511.5,234.5,34.2,0
20035,15301,20035,495.5,212.5,30.8,0
20037,15302,20037,493.5,211.5,30.7,0
20038,15303,20038,494.5,212.5,30.9,0
20039,15304,20039,493.5,214.5,30.7,0
20040,15305,20040,513.5,236.5,36.4,0
20041,15306,20041,492.5,215.5,30.9,0
20043,15307,20043,491.5,212.5,30.8,0
20045,15308,20045,491.5,216.5,30.7,0
20046,15309,20046,492.5,215.5,30.9,0
20047,15310,20047,489.5,217.5,31.8,0
20049,15311,20049,489.5,216.5,30.8,0
20052,15312,20052,503.5,240.5,36.4,0
20055,15313,20055,488.5,217.5,30.8,0
20056,15314,20056,487.5,216.5,30.8,0
20057,15315,20057,488.5,219.5,30.9,0
20059,15316,20059,486.5,218.5,30.7,0
20060,15317,20060,502.5,239.5,35.3,0
20062,15318,20062,484.5,217.5,30.9,0
20063,15319,20063,489.5,219.5,32.0,0
20064,15320,20064,493.5,244.5,32.0,0
20066,15321,20066,486.5,220.5,30.8,0
20067,15322,20067,497.5,242.5,34.2,0
20069,15323,20069,486.5,220.5,30.9,0
20070,15324,20070,485.5,219.5,30.9,0
20071,15325,20071,486.5,219.5,30.4,0
20072,15326,20072,486.5,219.5,30.4,0
20073,15327,20073,486.5,218.5,30.8,0
20074,15328,20074,486.5,219.5,30.8,0
20075,15329,20075,502.5,240.5,34.2,0
20076,15330,20076,496.5,246.5,36.4,0
20077,15331,20077,485.5,217.5,30.9,0
20078,15332,20078,485.5,221.5,30.8,0
20080,15333,20080,502.5,241.5,36.4,0
20081,15334,20081,484.5,218.5,30.9,0
20082,15335,20082,506.5,239.5,34.2,0
20083,15336,20083,486.5,218.5,30.8,0
20084,15337,20084,502.5,240.5,34.2,0
20085,15338,20085,485.5,220.5,31.8,0
20086,15339,20086,485.5,219.5,30.7,0
20087,15340,20087,486.5,216.5,31.9,0
20088,15341,20088,484.5,221.5,30.9,0
20089,15342,20089,485.5,218.5,30.9,0
20091,15343,20091,485.5,219.5,30.8,0
20092,15344,20092,497.5,244.5,34.2,0
20093,15345,20093,486.5,218.5,30.8,0
20094,15346,20094,484.5,216.5,30.8,0
20096,15347,20096,485.5,219.5,30.5,0
20097,15348,20097,485.5,218.5,30.8,0
20098,15349,20098,487.5,210.5,36.4,0
20099,15350,20099,485.5,218.5,30.7,0
20100,15351,20100,486.5,219.5,30.8,0
20101,15352,20101,501.5,239.5,32.0,0
20102,15353,20102,484.5,219.5,30.8,0
20104,15354,20104,486.5,216.5,30.9,0
20105,15355,20105,484.5,219.5,30.8,0
20107,15356,20107,486.5,225.5,34.2,0
20108,15357,20108,487.5,213.5,36.4,0
20109,15358,20109,500.5,243.5,36.4,0
20110,15359,20110,505.5,235.5,36.4,0
20113,15360,20113,484.5,218.5,30.9,0
20114,15361,20114,489.5,211.5,36.4,0
20115,15362,20115,486.5,220.5,30.9,0
20116,15363,20116,500.5,242.5,36.4,0
20117,15364,20117,486.5,219.5,30.7,0
20118,15365,20118,487.5,216.5,30.9,0
20121,15366,20121,484.5,218.5,30.8,0
20123,15367,20123,483.5,214.5,32.0,0
20124,15368,20124,500.5,243.5,36.4,0
20126,15369,20126,488.5,211.5,36.4,0
20131,15370,20131,505.5,238.5,34.2,0
20133,15371,20133,510.5,232.5,36.4,0
20134,15372,20134,487.5,222.5,34.2,0
20135,15373,20135,487.5,209.5,36.4,0
20136,15374,20136,489.5,210.5,36.4,0
20137,15375,20137,492.5,212.5,30.9,0
20138,15376,20138,487.5,213.5,33.1,0
20139,15377,20139,489.5,215.5,30.9,0
20140,15378,20140,489.5,215.5,30.9,0
20142,15379,20142,490.5,210.5,36.4,0
20143,15380,20143,490.5,219.5,30.9,0
20144,15381,20144,490.5,214.5,30.9,0
20146,15382,20146,489.5,216.5,30.9,0
20148,15383,20148,493.5,210.5,36.4,0
20151,15384,20151,490.5,218.5,31.8,0
20152,15385,20152,492.5,210.5,36.4,0
20153,15386,20153,489.5,216.5,30.8,0
20156,15387,20156,491.5,218.5,32.0,0
20157,15388,20157,514.5,229.5,36.4,0
20158,15389,20158,510.5,231.5,34.2,0
20159,15390,20159,509.5,232.5,36.4,0
20161,15391,20161,491.5,220.5,35.2,0
20162,15392,20162,490.5,214.5,30.9,0
20165,15393,20165,491.5,215.5,30.8,0
20166,15394,20166,510.5,230.5,34.2,0
20167,15395,20167,511.5,227.5,36.4,0
20170,15396,20170,503.5,237.5,36.4,0
20171,15397,20171,493.5,214.5,30.8,0
20172,15398,20172,491.5,211.5,30.9,0
20173,15399,20173,492.5,213.5,30.9,0
20174,15400,20174,490.5,212.5,30.9,0
20175,15401,20175,493.5,218.5,32.0,0
20176,15402,20176,509.5,235.5,34.2,0
20178,15403,20178,510.5,236.5,34.2,0
20180,15404,20180,507.5,235.5,34.2,0
20182,15405,20182,492.5,208.5,34.2,0
20184,15406,20184,493.5,213.5,30.8,0
20185,15407,20185,512.5,232.5,36.4,0
20186,15408,20186,494.5,213.5,30.9,0
20188,15409,20188,493.5,216.5,32.0,0
20189,15410,20189,494.5,212.5,30.9,0
20194,15411,20194,495.5,212.5,30.7,0
20197,15412,20197,497.5,212.5,30.9,0
20202,15413,20202,494.5,204.5,34.2,0
20203,15414,20203,508.5,239.5,36.4,0
20204,15415,20204,515.5,228.5,36.4,0
20206,15416,20206,497.5,211.5,30.9,0
20207,15417,20207,495.5,211.5,30.9,0
20208,15418,20208,497.5,210.5,30.5,0
20209,15419,20209,498.5,210.5,30.8,0
20212,15420,20212,500.5,202.5,36.4,0
20214,15421,20214,513.5,230.5,34.2,0
20215,15422,20215,500.5,208.5,30.9,0
20218,15423,20218,513.5,233.5,35.3,0
20221,15424,20221,505.5,202.5,32.0,0
20223,15425,20223,503.5,204.5,31.9,0
20225,15426,20225,525.5,220.5,36.4,0
20227,15427,20227,505.5,205.5,30.8,0
20231,15428,20231,507.5,205.5,30.9,0
20232,15429,20232,507.5,205.5,30.8,0
20233,15430,20233,507.5,205.5,30.6,0
20235,15431,20235,509.5,205.5,30.7,0
20238,15432,20238,510.5,204.5,30.9,0
20239,15433,20239,510.5,204.5,30.9,0
20245,15434,20245,510.5,203.5,30.9,0
20249,15435,20249,514.5,201.5,30.8,0
20251,15436,20251,512.5,201.5,30.9,0
20253,15437,20253,510.5,216.5,36.4,0
20254,15438,20254,514.5,201.5,30.8,0
20255,15439,20255,515.5,202.5,30.9,0
20256,15440,20256,534.5,216.5,35.3,0
20262,15441,20262,534.5,221.5,34.2,0
20264,15442,20264,518.5,196.5,30.8,0
20275,15443,20275,519.5,194.5,32.9,0
20276,15444,20276,518.5,191.5,32.0,0
20277,15445,20277,520.5,196.5,30.9,0
20281,15446,20281,523.5,197.5,30.8,0
20284,15447,20284,520.5,189.5,35.3,0
20288,15448,20288,523.5,197.5,31.6,0
20289,15449,20289,523.5,194.5,30.9,0
20291,15450,20291,525.5,194.5,30.7,0
20292,15451,20292,525.5,194.5,30.5,0
20293,15452,20293,523.5,192.5,30.7,0
20294,15453,20294,541.5,214.5,36.4,0
20297,15454,20297,525.5,194.5,30.8,0
20300,15455,20300,527.5,196.5,32.0,0
20301,15456,20301,526.5,193.5,30.8,0
20304,15457,20304,522.5,194.5,34.2,0
20307,15458,20307,526.5,190.5,30.9,0
20308,15459,20308,528.5,185.5,36.4,0
20309,15460,20309,528.5,187.5,33.0,0
20313,15461,20313,530.5,191.5,30.35,0
20314,15462,20314,531.5,190.5,30.8,0
20315,15463,20315,529.5,185.5,32.0,0
20316,15464,20316,528.5,187.5,32.0,0
20318,15465,20318,532.5,191.5,31.8,0
20325,15466,20325,540.5,216.5,36.4,0
20331,15467,20331,547.5,211.5,35.3,0
20335,15468,20335,533.5,183.5,31.8,0
20337,15469,20337,536.5,183.5,30.9,0
20339,15470,20339,538.5,182.5,30.9,0
20342,15471,20342,538.5,181.5,32.0,0
20344,15472,20344,539.5,182.5,30.7,0
20349,15473,20349,539.5,180.5,30.8,0
20351,15474,20351,542.5,179.5,30.9,0
20352,15475,20352,541.5,177.5,30.8,0
20357,15476,20357,541.5,179.5,30.8,0
20361,15477,20361,544.5,177.5,30.4,0
20362,15478,20362,542.5,178.5,30.8,0
20363,15479,20363,545.5,178.5,30.9,0
20364,15480,20364,547.5,178.5,31.8,0
20368,15481,20368,546.5,175.5,30.9,0
20369,15482,20369,561.5,195.5,32.0,0
20382,15483,20382,551.5,172.5,30.8,0
20383,15484,20383,559.5,195.5,34.2,0
20390,15485,20390,550.5,170.5,30.7,0
20391,15486,20391,550.5,169.5,30.8,0
20399,15487,20399,556.5,166.5,30.8,0
20405,15488,20405,567.5,188.5,35.3,0
20407,15489,20407,557.5,166.5,30.7,0
20409,15490,20409,563.5,191.5,34.2,0
20410,15491,20410,554.5,163.5,30.8,0
20425,15492,20425,559.5,155.5,32.0,0
20428,15493,20428,555.5,161.5,33.1,0
20436,15496,20436,561.5,148.5,36.4,0
20442,15497,20442,561.5,159.5,32.0,0
20443,15498,20443,562.5,152.5,30.9,0
20444,15499,20444,564.5,154.5,30.9,0
20445,15500,20445,562.5,150.5,30.7,0
20450,15501,20450,568.5,157.5,30.8,0
20459,15503,20459,579.5,175.5,36.4,0
20470,15504,20470,577.5,164.5,30.9,0
20476,15505,20476,563.5,147.5,33.0,0
20477,15506,20477,565.5,148.5,32.0,0
20485,15507,20485,563.5,153.5,30.8,0
20492,15508,20492,565.5,151.5,30.8,0
20497,15509,20497,564.5,150.5,30.8,0
20500,15510,20500,563.5,150.5,30.8,0
20505,15511,20505,564.5,146.5,30.7,0
20507,15512,20507,561.5,149.5,31.6,0
20508,15513,20508,582.5,169.5,35.3,0
20509,15514,20509,562.5,154.5,31.9,0
20510,15515,20510,579.5,175.5,33.1,0
20511,15516,20511,561.5,155.5,36.4,0
20515,15517,20515,578.5,172.5,32.0,0
20522,15518,20522,560.5,144.5,33.0,0
20526,15519,20526,562.5,153.5,30.5,0
20529,15520,20529,559.5,144.5,33.1,0
20532,15521,20532,561.5,153.5,30.8,0
20534,15522,20534,560.5,153.5,30.7,0
20544,15523,20544,554.5,143.5,36.4,0
20565,15524,20565,557.5,139.5,33.1,0
20584,15525,20584,557.5,138.5,32.9,0
20588,15526,20588,554.5,140.5,31.6,0
20594,15527,20594,555.5,139.5,33.1,0
20595,15528,20595,557.5,140.5,30.9,0
20603,15530,20603,555.5,138.5,31.9,0
20606,15531,20606,554.5,136.5,32.3,0
20612,15532,20612,554.5,133.5,31.8,0
20616,15533,20616,557.5,136.5,30.15,0
20620,15534,20620,556.5,135.5,30.8,0
20623,15535,20623,554.5,131.5,30.9,0
20624,15536,20624,554.5,125.5,36.4,0
20626,15537,20626,556.5,131.5,30.7,0
20632,15538,20632,555.5,130.5,30.9,0
20638,15539,20638,555.5,131.5,30.3,0
20643,15540,20643,553.5,130.5,30.7,0
20649,15541,20649,554.5,125.5,30.3,0
20650,15542,20650,548.5,124.5,34.2,0
20655,15543,20655,550.5,119.5,34.2,0
20656,15544,20656,551.5,124.5,30.8,0
20659,15545,20659,555.5,119.5,30.9,0
20666,15546,20666,565.5,139.5,30.9,0
20669,15547,20669,557.5,119.5,35.1,0
20670,15548,20670,567.5,136.5,33.1,0
20674,15549,20674,549.5,119.5,30.5,0
20679,15550,20679,546.5,115.5,33.1,0
20681,15551,20681,546.5,111.5,36.4,0
20683,15552,20683,559.5,119.5,36.4,0
20687,15553,20687,547.5,116.5,30.8,0
20689,15554,20689,548.5,113.5,30.8,0
20692,15555,20692,562.5,134.5,30.9,0
20693,15556,20693,547.5,116.5,30.8,0
20701,15557,20701,547.5,110.5,30.3,0
20711,15558,20711,563.5,127.5,34.2,0
20715,15559,20715,545.5,107.5,30.8,0
20717,15560,20717,540.5,107.5,30.4,0
20720,15561,20720,543.5,106.5,30.3,0
20722,15562,20722,540.5,103.5,30.9,0
20726,15563,20726,548.5,105.5,31.9,0
20727,15564,20727,536.5,101.5,36.4,0
20736,15565,20736,536.5,102.5,30.7,0
20737,15566,20737,557.5,119.5,36.4,0
20739,15567,20739,535.5,101.5,30.8,0
20742,15568,20742,540.5,105.5,30.8,0
20745,15569,20745,540.5,103.5,31.1,0
20749,15570,20749,538.5,100.5,30.3,0
20753,15571,20753,537.5,101.5,31.5,0
20759,15572,20759,532.5,96.5,33.1,0
20760,15573,20760,537.5,100.5,30.3,0
20761,15574,20761,536.5,102.5,30.5,0
20764,15575,20764,535.5,97.5,30.3,0
20766,15576,20766,532.5,98.5,32.9,0
20769,15577,20769,535.5,97.5,30.3,0
20787,15579,20787,532.5,96.5,30.9,0
20798,15580,20798,540.5,108.5,36.4,0
20800,15581,20800,524.5,91.5,36.4,0
20807,15582,20807,531.5,95.5,32.4,0
20814,15584,20814,528.5,92.5,30.4,0
20817,15585,20817,528.5,93.5,30.8,0
20824,15586,20824,521.5,95.5,30.9,0
20825,15587,20825,528.5,95.5,30.5,0
20829,15588,20829,521.5,107.5,36.4,0
20833,15589,20833,521.5,91.5,33.1,0
20834,15590,20834,522.5,94.5,31.4,0
20844,15591,20844,521.5,90.5,30.4,0
20845,15592,20845,521.5,90.5,30.7,0
20846,15593,20846,521.5,90.5,30.5,0
20863,15594,20863,518.5,90.5,30.5,0
20865,15595,20865,520.5,94.5,34.2,0
20871,15596,20871,512.5,89.5,32.0,0
20874,15597,20874,512.5,87.5,30.9,0
20878,15598,20878,514.5,89.5,30.4,0
20883,15599,20883,508.5,86.5,32.7,0
20884,15600,20884,509.5,88.5,32.5,0
20887,15601,20887,511.5,89.5,31.0,0
20890,15602,20890,512.5,93.5,30.8,0
20896,15603,20896,505.5,89.5,30.9,0
20897,15604,20897,505.5,89.5,30.8,0
20911,15605,20911,502.5,85.5,32.0,0
20915,15606,20915,503.5,88.5,31.9,0
20925,15607,20925,500.5,86.5,30.5,0
20928,15608,20928,498.5,88.5,32.2,0
20939,15609,20939,498.5,87.5,30.4,0
20955,15611,20955,491.5,87.5,32.0,0
20957,15612,20957,492.5,87.5,30.7,0
20962,15613,20962,503.5,116.5,36.4,0
20963,15614,20963,496.5,88.5,31.6,0
20965,15615,20965,493.5,91.5,32.1,0
20968,15616,20968,487.5,89.5,30.7,0
20971,15617,20971,506.5,114.5,36.4,0
20985,15618,20985,482.5,81.5,36.4,0
20987,15619,20987,486.5,82.5,31.5,0
20988,15620,20988,486.5,86.5,30.7,0
20996,15621,20996,484.5,85.5,30.9,0
20997,15622,20997,481.5,85.5,30.7,0
20998,15623,20998,486.5,89.5,30.8,0
21003,15624,21003,477.5,81.5,36.4,0
21013,15625,21013,477.5,85.5,32.0,0
21015,15626,21015,477.5,86.5,31.9,0
21022,15627,21022,476.5,83.5,33.0,0
21024,15628,21024,473.5,82.5,36.4,0
21026,15629,21026,477.5,82.5,31.1,0
21034,15630,21034,477.5,84.5,30.7,0
21038,15631,21038,477.5,88.5,30.8,0
21047,15632,21047,493.5,96.5,35.3,0
21049,15633,21049,474.5,82.5,30.4,0
21051,15634,21051,468.5,78.5,34.2,0
21054,15635,21054,466.5,81.5,36.4,0
21056,15636,21056,495.5,95.5,34.2,0
21059,15637,21059,472.5,79.5,31.6,0
21061,15638,21061,495.5,100.5,34.2,0
21065,15639,21065,470.5,77.5,36.4,0
21070,15640,21070,473.5,81.5,30.9,0
21077,15641,21077,473.5,79.5,30.8,0
21080,15642,21080,473.5,81.5,31.6,0
21081,15643,21081,474.5,88.5,33.0,0
21083,15644,21083,470.5,81.5,33.1,0
21086,15645,21086,470.5,81.5,33.1,0
21088,15646,21088,469.5,79.5,33.1,0
21089,15647,21089,470.5,77.5,36.4,0
21095,15648,21095,472.5,82.5,31.9,0
21096,15649,21096,470.5,77.5,36.4,0
21101,15650,21101,471.5,82.5,30.5,0
21102,15651,21102,471.5,81.5,32.9,0
21103,15652,21103,475.5,80.5,30.7,0
21104,15653,21104,468.5,81.5,32.0,0
21107,15654,21107,473.5,81.5,30.7,0
21110,15655,21110,471.5,80.5,32.0,0
21111,15656,21111,495.5,99.5,34.2,0
21119,15657,21119,497.5,102.5,36.4,0
21123,15658,21123,476.5,84.5,31.4,0
21125,15659,21125,469.5,80.5,34.2,0
21134,15660,21134,474.5,82.5,30.8,0
21136,15661,21136,470.5,77.5,36.4,0
21139,15662,21139,491.5,110.5,35.3,0
21141,15663,21141,493.5,108.5,36.4,0
21151,15665,21151,472.5,79.5,30.8,0
21154,15666,21154,473.5,79.5,33.1,0
21155,15667,21155,470.5,79.5,33.1,0
21165,15668,21165,473.5,79.5,33.0,0
21167,15669,21167,471.5,82.5,30.5,0
21171,15670,21171,473.5,80.5,30.7,0
21172,15671,21172,470.5,79.5,33.1,0
21174,15672,21174,468.5,82.5,34.2,0
21175,15673,21175,473.5,81.5,30.7,0
21180,15675,21180,468.5,80.5,36.4,0
21182,15676,21182,474.5,80.5,31.8,0
21197,15677,21197,496.5,96.5,35.3,0
21202,15678,21202,473.5,80.5,30.9,0
21205,15679,21205,473.5,80.5,30.5,0
21221,15680,21221,492.5,102.5,34.2,0
21227,15681,21227,497.5,100.5,36.4,0
21241,15682,21241,474.5,79.5,31.9,0
21244,15683,21244,470.5,80.5,31.9,0
21246,15684,21246,471.5,81.5,32.6,0
21251,15685,21251,471.5,78.5,32.0,0
21255,15686,21255,476.5,87.5,34.2,0
21258,15687,21258,475.5,86.5,31.6,0
21262,15689,21262,469.5,79.5,33.1,0
21266,15690,21266,473.5,78.5,33.1,0
21272,15692,21272,472.5,83.5,30.9,0
21273,15693,21273,475.5,87.5,30.9,0
21277,15694,21277,472.5,77.5,35.3,0
21278,15695,21278,471.5,77.5,35.3,0
21280,15696,21280,473.5,88.5,30.8,0
21282,15697,21282,470.5,82.5,32.0,0
21283,15698,21283,469.5,83.5,32.0,0
21284,15699,21284,475.5,86.5,31.8,0
21285,15700,21285,469.5,78.5,36.4,0
21287,15701,21287,494.5,101.5,32.0,0
21293,15702,21293,472.5,82.5,31.6,0
21297,15703,21297,472.5,83.5,30.25,0
21298,15704,21298,474.5,76.5,34.2,0
21301,15705,21301,472.5,80.5,30.7,0
21303,15706,21303,471.5,81.5,33.1,0
21306,15707,21306,471.5,78.5,35.3,0
21307,15708,21307,470.5,75.5,35.3,0
21308,15709,21308,471.5,83.5,31.6,0
21312,15710,21312,474.5,87.5,30.8,0
21318,15711,21318,478.5,88.5,30.8,0
21320,15712,21320,470.5,83.5,32.0,0
21321,15713,21321,473.5,80.5,30.7,0
21322,15714,21322,487.5,85.5,36.4,0
21325,15715,21325,494.5,103.5,34.2,0
21326,15716,21326,473.5,82.5,30.7,0
21332,15717,21332,471.5,79.5,32.0,0
21334,15718,21334,471.5,80.5,32.0,0
21346,15719,21346,472.5,81.5,32.0,0
21352,15720,21352,473.5,82.5,31.5,0
21354,15721,21354,472.5,81.5,31.8,0
21356,15722,21356,467.5,78.5,35.3,0
