,t,alighners_count,fit
27923,1118.88,0.915,1.3197094442381507
27924,1118.92,0.92,1.3197094442381507
27925,1118.96,0.925,1.3197094442381507
27926,1119.0,0.93,1.3197094442381507
27927,1119.04,0.935,1.3197094442381507
27928,1119.08,0.94,1.3197094442381507
27929,1119.12,0.945,1.3197094442381507
27930,1119.16,0.95,1.3197094442381507
27931,1119.2,0.955,1.3197094442381507
27932,1119.24,0.96,1.3197094442381507
27933,1119.28,0.965,1.3197094442381507
27934,1119.32,0.97,1.3197094442381507
27935,1119.36,0.975,1.3197094442381507
27936,1119.4,0.98,1.3197094442381507
27937,1119.44,0.985,1.3197094442381507
27938,1119.48,0.99,1.3197094442381507
27939,1119.52,0.99,1.3197094442381507
27940,1119.56,0.985,1.3197094442381507
27941,1119.6,0.985,1.3197094442381507
27942,1119.64,0.985,1.3197094442381507
27943,1119.68,0.985,1.3197094442381507
27944,1119.72,0.98,1.3197094442381507
27945,1119.76,0.975,1.3197094442381507
27946,1119.8,0.98,1.3197094442381507
27947,1119.84,0.98,1.3197094442381507
27948,1119.88,0.975,1.3197094442381507
27949,1119.92,0.97,1.3197094442381507
27950,1119.96,0.97,1.3197094442381507
27951,1120.0,0.97,1.3197094442381507
27952,1120.04,0.97,1.3197094442381507
27953,1120.08,0.965,1.3197094442381507
27954,1120.12,0.965,1.3197094442381507
27955,1120.16,0.965,1.3197094442381507
27956,1120.2,0.965,1.3197094442381507
27957,1120.24,0.965,1.3197094442381507
27958,1120.28,0.955,1.3197094442381507
27959,1120.32,0.955,1.3197094442381507
27960,1120.36,0.96,1.3197094442381507
27961,1120.4,0.955,1.3197094442381507
27962,1120.44,0.955,1.3197094442381507
27963,1120.48,0.955,1.3197094442381507
27964,1120.52,0.95,1.3197094442381507
27965,1120.56,0.945,1.3197094442381507
27966,1120.6,0.935,1.3197094442381507
27967,1120.64,0.93,1.3197094442381507
27968,1120.68,0.915,1.3197094442381507
27969,1120.72,0.91,1.3197094442381507
27970,1120.76,0.905,1.3197094442381507
27971,1120.8,0.895,1.3197094442381507
27972,1120.84,0.89,1.3197094442381507
27973,1120.88,0.89,1.3197094442381507
27974,1120.92,0.88,1.3197094442381507
27975,1120.96,0.87,1.3197094442381507
27976,1121.0,0.865,1.3197094442381507
27977,1121.04,0.86,1.3197094442381507
27978,1121.08,0.86,1.3197094442381507
27979,1121.12,0.855,1.3197094442381507
27980,1121.16,0.85,1.3197094442381507
27981,1121.2,0.845,1.3197094442381507
27982,1121.24,0.84,1.3197094442381507
27983,1121.28,0.84,1.3197094442381507
27984,1121.32,0.84,1.3197094442381507
27985,1121.36,0.835,1.3197094442381507
27986,1121.4,0.835,1.3197094442381507
27987,1121.44,0.835,1.3197094442381507
27988,1121.48,0.835,1.3197094442381507
27989,1121.52,0.83,1.3197094442381507
27990,1121.56,0.84,1.3197094442381507
27991,1121.6,0.835,1.3197094442381507
27992,1121.64,0.835,1.3197094442381507
27993,1121.68,0.83,1.3197094442381507
27994,1121.72,0.83,1.3197094442381507
27995,1121.76,0.835,1.3197094442381507
27996,1121.8,0.825,1.3197094442381507
27997,1121.84,0.82,1.3197094442381507
27998,1121.88,0.825,1.3197094442381507
27999,1121.92,0.83,1.3197094442381507
28000,1121.96,0.835,1.3197094442381507
28001,1122.0,0.83,1.3197094442381507
28002,1122.04,0.835,1.3197094442381507
28003,1122.08,0.845,1.3197094442381507
28004,1122.12,0.84,1.3197094442381507
28005,1122.16,0.84,1.3197094442381507
28006,1122.2,0.84,1.3197094442381507
28007,1122.24,0.84,1.3197094442381507
28008,1122.28,0.85,1.3197094442381507
28009,1122.32,0.85,1.3197094442381507
28010,1122.36,0.845,1.3197094442381507
28011,1122.4,0.85,1.3197094442381507
28012,1122.44,0.85,1.3197094442381507
28013,1122.48,0.855,1.3197094442381507
28014,1122.52,0.86,1.3197094442381507
28015,1122.56,0.865,1.3197094442381507
28016,1122.6,0.875,1.3197094442381507
28017,1122.64,0.88,1.3197094442381507
28018,1122.68,0.895,1.3197094442381507
28019,1122.72,0.895,1.3197094442381507
28020,1122.76,0.91,1.3197094442381507
28021,1122.8,0.92,1.3197094442381507
28022,1122.84,0.93,1.3197094442381507
28023,1122.88,0.94,1.3197094442381507
28024,1122.92,0.955,1.3197094442381507
28025,1122.96,0.965,1.3197094442381507
28026,1123.0,0.975,1.3197094442381507
28027,1123.04,0.985,1.3197094442381507
28028,1123.08,0.985,1.3197094442381507
28029,1123.12,0.99,1.3197094442381507
28030,1123.16,0.995,1.3197094442381507
28031,1123.2,1.01,1.3197094442381507
28032,1123.24,1.02,1.3197094442381507
28033,1123.28,1.025,1.3197094442381507
28034,1123.32,1.03,1.3197094442381507
28035,1123.36,1.04,1.3197094442381507
28036,1123.4,1.05,1.3197094442381507
28037,1123.44,1.055,1.3197094442381507
28038,1123.48,1.06,1.3197094442381507
28039,1123.52,1.07,1.3197094442381507
28040,1123.56,1.07,1.3197094442381507
28041,1123.6,1.08,1.3197094442381507
28042,1123.64,1.085,1.3197094442381507
28043,1123.68,1.095,1.3197094442381507
28044,1123.72,1.105,1.3197094442381507
28045,1123.76,1.11,1.3197094442381507
28046,1123.8,1.12,1.3197094442381507
28047,1123.84,1.13,1.3197094442381507
28048,1123.88,1.135,1.3197094442381507
28049,1123.92,1.14,1.3197094442381507
28050,1123.96,1.14,1.3197094442381507
28051,1124.0,1.15,1.3197094442381507
28052,1124.04,1.155,1.3197094442381507
28053,1124.08,1.155,1.3197094442381507
28054,1124.12,1.165,1.3197094442381507
28055,1124.16,1.17,1.3197094442381507
28056,1124.2,1.18,1.3197094442381507
28057,1124.24,1.19,1.3197094442381507
28058,1124.28,1.2,1.3197094442381507
28059,1124.32,1.21,1.3197094442381507
28060,1124.36,1.22,1.3197094442381507
28061,1124.4,1.23,1.3197094442381507
28062,1124.44,1.24,1.3197094442381507
28063,1124.48,1.25,1.3197094442381507
28064,1124.52,1.26,1.3197094442381507
28065,1124.56,1.27,1.3197094442381507
28066,1124.6,1.28,1.3197094442381507
28067,1124.64,1.29,1.3197094442381507
28068,1124.68,1.295,1.3197094442381507
28069,1124.72,1.315,1.3197094442381507
28070,1124.76,1.325,1.3197094442381507
28071,1124.8,1.335,1.3197094442381507
28072,1124.84,1.345,1.3197094442381507
28073,1124.88,1.355,1.3197094442381507
28074,1124.92,1.365,1.3197094442381507
28075,1124.96,1.38,1.3197094442381507
28076,1125.0,1.39,1.3197094442381507
28077,1125.04,1.395,1.3197094442381507
28078,1125.08,1.41,1.3197094442381507
28079,1125.12,1.42,1.3197094442381507
28080,1125.16,1.44,1.3197094442381507
28081,1125.2,1.45,1.3197094442381507
28082,1125.24,1.46,1.3197094442381507
28083,1125.28,1.475,1.3197094442381507
28084,1125.32,1.485,1.3197094442381507
28085,1125.36,1.495,1.3197094442381507
28086,1125.4,1.5,1.3197094442381507
28087,1125.44,1.5,1.3197094442381507
28088,1125.48,1.52,1.3197094442381507
28089,1125.52,1.525,1.3197094442381507
28090,1125.56,1.535,1.3197094442381507
28091,1125.6,1.545,1.3197094442381507
28092,1125.64,1.555,1.3197094442381507
28093,1125.68,1.565,1.3197094442381507
28094,1125.72,1.575,1.3197094442381507
28095,1125.76,1.585,1.3197094442381507
28096,1125.8,1.595,1.3197094442381507
28097,1125.84,1.6,1.3197094442381507
28098,1125.88,1.605,1.3197094442381507
28099,1125.92,1.61,1.3197094442381507
28100,1125.96,1.62,1.3197094442381507
28101,1126.0,1.625,1.3197094442381507
28102,1126.04,1.635,1.3197094442381507
28103,1126.08,1.645,1.3197094442381507
28104,1126.12,1.655,1.3197094442381507
28105,1126.16,1.66,1.3197094442381507
28106,1126.2,1.665,1.3197094442381507
28107,1126.24,1.66,1.3197094442381507
28108,1126.28,1.665,1.3197094442381507
28109,1126.32,1.66,1.3197094442381507
28110,1126.36,1.665,1.3197094442381507
28111,1126.4,1.665,1.3197094442381507
28112,1126.44,1.66,1.3197094442381507
28113,1126.48,1.66,1.3197094442381507
28114,1126.52,1.66,1.3197094442381507
28115,1126.56,1.66,1.3197094442381507
28116,1126.6,1.66,1.3197094442381507
28117,1126.64,1.655,1.3197094442381507
28118,1126.68,1.65,1.3197094442381507
28119,1126.72,1.645,1.3197094442381507
28120,1126.76,1.635,1.3197094442381507
28121,1126.8,1.63,1.3197094442381507
28122,1126.84,1.625,1.3197094442381507
28123,1126.88,1.615,1.3197094442381507
28124,1126.92,1.61,1.3197094442381507
28125,1126.96,1.605,1.3197094442381507
28126,1127.0,1.6,1.3197094442381507
28127,1127.04,1.6,1.3197094442381507
28128,1127.08,1.595,1.3197094442381507
28129,1127.12,1.595,1.3197094442381507
28130,1127.16,1.585,1.3197094442381507
28131,1127.2,1.575,1.3197094442381507
28132,1127.24,1.57,1.3197094442381507
28133,1127.28,1.555,1.3197094442381507
28134,1127.32,1.555,1.3197094442381507
28135,1127.36,1.55,1.3197094442381507
28136,1127.4,1.545,1.3197094442381507
28137,1127.44,1.545,1.3197094442381507
28138,1127.48,1.525,1.3197094442381507
28139,1127.52,1.525,1.3197094442381507
28140,1127.56,1.52,1.3197094442381507
28141,1127.6,1.51,1.3197094442381507
28142,1127.64,1.505,1.3197094442381507
28143,1127.68,1.5,1.3197094442381507
28144,1127.72,1.495,1.3197094442381507
28145,1127.76,1.485,1.3197094442381507
28146,1127.8,1.47,1.3197094442381507
28147,1127.84,1.465,1.3197094442381507
28148,1127.88,1.465,1.3197094442381507
28149,1127.92,1.465,1.3197094442381507
28150,1127.96,1.45,1.3197094442381507
28151,1128.0,1.445,1.3197094442381507
28152,1128.04,1.44,1.3197094442381507
28153,1128.08,1.43,1.3197094442381507
28154,1128.12,1.425,1.3197094442381507
28155,1128.16,1.42,1.3197094442381507
28156,1128.2,1.41,1.3197094442381507
28157,1128.24,1.415,1.3197094442381507
28158,1128.28,1.405,1.3197094442381507
28159,1128.32,1.405,1.3197094442381507
28160,1128.36,1.395,1.3197094442381507
28161,1128.4,1.39,1.3197094442381507
28162,1128.44,1.39,1.3197094442381507
28163,1128.48,1.385,1.3197094442381507
28164,1128.52,1.38,1.3197094442381507
28165,1128.56,1.375,1.3197094442381507
28166,1128.6,1.37,1.3197094442381507
28167,1128.64,1.37,1.3197094442381507
28168,1128.68,1.365,1.3197094442381507
28169,1128.72,1.355,1.3197094442381507
28170,1128.76,1.355,1.3197094442381507
28171,1128.8,1.35,1.3197094442381507
28172,1128.84,1.345,1.3197094442381507
28173,1128.88,1.345,1.3197094442381507
28174,1128.92,1.335,1.3197094442381507
28175,1128.96,1.33,1.3197094442381507
28176,1129.0,1.32,1.3197094442381507
28177,1129.04,1.315,1.3197094442381507
28178,1129.08,1.305,1.3197094442381507
28179,1129.12,1.295,1.3197094442381507
28180,1129.16,1.29,1.3197094442381507
28181,1129.2,1.28,1.3197094442381507
28182,1129.24,1.27,1.3197094442381507
28183,1129.28,1.265,1.3197094442381507
28184,1129.32,1.25,1.3197094442381507
28185,1129.36,1.24,1.3197094442381507
28186,1129.4,1.23,1.3197094442381507
28187,1129.44,1.225,1.3197094442381507
28188,1129.48,1.22,1.3197094442381507
28189,1129.52,1.21,1.3197094442381507
28190,1129.56,1.2,1.3197094442381507
28191,1129.6,1.195,1.3197094442381507
28192,1129.64,1.185,1.3197094442381507
28193,1129.68,1.18,1.3197094442381507
28194,1129.72,1.165,1.3197094442381507
28195,1129.76,1.16,1.3197094442381507
28196,1129.8,1.16,1.3197094442381507
28197,1129.84,1.155,1.3197094442381507
28198,1129.88,1.14,1.3197094442381507
28199,1129.92,1.13,1.3197094442381507
28200,1129.96,1.13,1.3197094442381507
28201,1130.0,1.13,1.3197094442381507
28202,1130.04,1.12,1.3197094442381507
28203,1130.08,1.115,1.3197094442381507
28204,1130.12,1.105,1.3197094442381507
28205,1130.16,1.1,1.3197094442381507
28206,1130.2,1.095,1.3197094442381507
28207,1130.24,1.085,1.3197094442381507
28208,1130.28,1.08,1.3197094442381507
28209,1130.32,1.08,1.3197094442381507
28210,1130.36,1.07,1.3197094442381507
28211,1130.4,1.065,1.3197094442381507
28212,1130.44,1.055,1.3197094442381507
28213,1130.48,1.05,1.3197094442381507
28214,1130.52,1.045,1.3197094442381507
28215,1130.56,1.04,1.3197094442381507
28216,1130.6,1.03,1.3197094442381507
28217,1130.64,1.03,1.3197094442381507
28218,1130.68,1.03,1.3197094442381507
28219,1130.72,1.03,1.3197094442381507
28220,1130.76,1.025,1.3197094442381507
28221,1130.8,1.025,1.3197094442381507
28222,1130.84,1.025,1.3197094442381507
28223,1130.88,1.025,1.3197094442381507
28224,1130.92,1.025,1.3197094442381507
28225,1130.96,1.02,1.3197094442381507
28226,1131.0,1.025,1.3197094442381507
28227,1131.04,1.02,1.3197094442381507
28228,1131.08,1.02,1.3197094442381507
28229,1131.12,1.02,1.3197094442381507
28230,1131.16,1.015,1.3197094442381507
28231,1131.2,1.015,1.3197094442381507
28232,1131.24,1.015,1.3197094442381507
28233,1131.28,1.02,1.3197094442381507
28234,1131.32,1.02,1.3197094442381507
28235,1131.36,1.02,1.3197094442381507
28236,1131.4,1.02,1.3197094442381507
28237,1131.44,1.02,1.3197094442381507
28238,1131.48,1.02,1.3197094442381507
28239,1131.52,1.02,1.3197094442381507
28240,1131.56,1.02,1.3197094442381507
28241,1131.6,1.02,1.3197094442381507
28242,1131.64,1.02,1.3197094442381507
28243,1131.68,1.015,1.3197094442381507
28244,1131.72,1.02,1.3197094442381507
28245,1131.76,1.02,1.3197094442381507
28246,1131.8,1.02,1.3197094442381507
28247,1131.84,1.02,1.3197094442381507
28248,1131.88,1.025,1.3197094442381507
28249,1131.92,1.025,1.3197094442381507
28250,1131.96,1.025,1.3197094442381507
28251,1132.0,1.02,1.3197094442381507
28252,1132.04,1.02,1.3197094442381507
28253,1132.08,1.02,1.3197094442381507
28254,1132.12,1.015,1.3197094442381507
28255,1132.16,1.02,1.3197094442381507
28256,1132.2,1.02,1.3197094442381507
28257,1132.24,1.02,1.3197094442381507
28258,1132.28,1.02,1.3197094442381507
28259,1132.32,1.015,1.3197094442381507
28260,1132.36,1.02,1.3197094442381507
28261,1132.4,1.02,1.3197094442381507
28262,1132.44,1.025,1.3197094442381507
28263,1132.48,1.025,1.3197094442381507
28264,1132.52,1.025,1.3197094442381507
28265,1132.56,1.025,1.3197094442381507
28266,1132.6,1.03,1.3197094442381507
28267,1132.64,1.025,1.3197094442381507
28268,1132.68,1.025,1.3197094442381507
28269,1132.72,1.025,1.3197094442381507
28270,1132.76,1.025,1.3197094442381507
28271,1132.8,1.02,1.3197094442381507
28272,1132.84,1.015,1.3197094442381507
28273,1132.88,1.01,1.3197094442381507
28274,1132.92,1.01,1.3197094442381507
28275,1132.96,1.005,1.3197094442381507
28276,1133.0,1.005,1.3197094442381507
28277,1133.04,1.005,1.3197094442381507
28278,1133.08,1.005,1.3197094442381507
28279,1133.12,1.005,1.3197094442381507
28280,1133.16,1.005,1.3197094442381507
28281,1133.2,1.005,1.3197094442381507
28282,1133.24,1.005,1.3197094442381507
28283,1133.28,1.0,1.3197094442381507
28284,1133.32,1.0,1.3197094442381507
28285,1133.36,1.0,1.3197094442381507
28286,1133.4,1.0,1.3197094442381507
28287,1133.44,1.005,1.3197094442381507
28288,1133.48,1.01,1.3197094442381507
28289,1133.52,1.01,1.3197094442381507
28290,1133.56,1.01,1.3197094442381507
28291,1133.6,1.015,1.3197094442381507
28292,1133.64,1.015,1.3197094442381507
28293,1133.68,1.02,1.3197094442381507
28294,1133.72,1.025,1.3197094442381507
28295,1133.76,1.03,1.3197094442381507
28296,1133.8,1.035,1.3197094442381507
28297,1133.84,1.04,1.3197094442381507
28298,1133.88,1.045,1.3197094442381507
28299,1133.92,1.05,1.3197094442381507
28300,1133.96,1.055,1.3197094442381507
28301,1134.0,1.055,1.3197094442381507
28302,1134.04,1.065,1.3197094442381507
28303,1134.08,1.07,1.3197094442381507
28304,1134.12,1.08,1.3197094442381507
28305,1134.16,1.08,1.3197094442381507
28306,1134.2,1.08,1.3197094442381507
28307,1134.24,1.09,1.3197094442381507
28308,1134.28,1.095,1.3197094442381507
28309,1134.32,1.1,1.3197094442381507
28310,1134.36,1.105,1.3197094442381507
28311,1134.4,1.11,1.3197094442381507
28312,1134.44,1.115,1.3197094442381507
28313,1134.48,1.125,1.3197094442381507
28314,1134.52,1.135,1.3197094442381507
28315,1134.56,1.14,1.3197094442381507
28316,1134.6,1.145,1.3197094442381507
28317,1134.64,1.16,1.3197094442381507
28318,1134.68,1.17,1.3197094442381507
28319,1134.72,1.18,1.3197094442381507
28320,1134.76,1.19,1.3197094442381507
28321,1134.8,1.2,1.3197094442381507
28322,1134.84,1.205,1.3197094442381507
28323,1134.88,1.21,1.3197094442381507
28324,1134.92,1.22,1.3197094442381507
28325,1134.96,1.235,1.3197094442381507
28326,1135.0,1.24,1.3197094442381507
28327,1135.04,1.24,1.3197094442381507
28328,1135.08,1.25,1.3197094442381507
28329,1135.12,1.255,1.3197094442381507
28330,1135.16,1.265,1.3197094442381507
28331,1135.2,1.27,1.3197094442381507
28332,1135.24,1.28,1.3197094442381507
28333,1135.28,1.29,1.3197094442381507
28334,1135.32,1.295,1.3197094442381507
28335,1135.36,1.3,1.3197094442381507
28336,1135.4,1.305,1.3197094442381507
28337,1135.44,1.305,1.3197094442381507
28338,1135.48,1.305,1.3197094442381507
28339,1135.52,1.31,1.3197094442381507
28340,1135.56,1.315,1.3197094442381507
28341,1135.6,1.315,1.3197094442381507
28342,1135.64,1.32,1.3197094442381507
28343,1135.68,1.32,1.3197094442381507
28344,1135.72,1.315,1.3197094442381507
28345,1135.76,1.31,1.3197094442381507
28346,1135.8,1.305,1.3197094442381507
28347,1135.84,1.3,1.3197094442381507
28348,1135.88,1.295,1.3197094442381507
28349,1135.92,1.29,1.3197094442381507
28350,1135.96,1.285,1.3197094442381507
28351,1136.0,1.285,1.3197094442381507
28352,1136.04,1.275,1.3197094442381507
28353,1136.08,1.27,1.3197094442381507
28354,1136.12,1.265,1.3197094442381507
28355,1136.16,1.26,1.3197094442381507
28356,1136.2,1.255,1.3197094442381507
28357,1136.24,1.245,1.3197094442381507
28358,1136.28,1.24,1.3197094442381507
28359,1136.32,1.235,1.3197094442381507
28360,1136.36,1.23,1.3197094442381507
28361,1136.4,1.225,1.3197094442381507
28362,1136.44,1.215,1.3197094442381507
28363,1136.48,1.205,1.3197094442381507
28364,1136.52,1.195,1.3197094442381507
28365,1136.56,1.185,1.3197094442381507
28366,1136.6,1.175,1.3197094442381507
28367,1136.64,1.16,1.3197094442381507
28368,1136.68,1.145,1.3197094442381507
28369,1136.72,1.135,1.3197094442381507
28370,1136.76,1.125,1.3197094442381507
28371,1136.8,1.12,1.3197094442381507
28372,1136.84,1.11,1.3197094442381507
28373,1136.88,1.105,1.3197094442381507
28374,1136.92,1.1,1.3197094442381507
28375,1136.96,1.085,1.3197094442381507
28376,1137.0,1.07,1.3197094442381507
28377,1137.04,1.065,1.3197094442381507
28378,1137.08,1.05,1.3197094442381507
28379,1137.12,1.04,1.3197094442381507
28380,1137.16,1.025,1.3197094442381507
28381,1137.2,1.015,1.3197094442381507
28382,1137.24,1.005,1.3197094442381507
28383,1137.28,0.985,1.3197094442381507
28384,1137.32,0.975,1.3197094442381507
28385,1137.36,0.96,1.3197094442381507
28386,1137.4,0.95,1.3197094442381507
28387,1137.44,0.94,1.3197094442381507
28388,1137.48,0.93,1.3197094442381507
28389,1137.52,0.92,1.3197094442381507
28390,1137.56,0.91,1.3197094442381507
28391,1137.6,0.9,1.3197094442381507
28392,1137.64,0.895,1.3197094442381507
28393,1137.68,0.89,1.3197094442381507
28394,1137.72,0.88,1.3197094442381507
28395,1137.76,0.875,1.3197094442381507
28396,1137.8,0.865,1.3197094442381507
28397,1137.84,0.86,1.3197094442381507
28398,1137.88,0.86,1.3197094442381507
28399,1137.92,0.855,1.3197094442381507
28400,1137.96,0.85,1.3197094442381507
28401,1138.0,0.84,1.3197094442381507
28402,1138.04,0.835,1.3197094442381507
28403,1138.08,0.825,1.3197094442381507
28404,1138.12,0.815,1.3197094442381507
28405,1138.16,0.81,1.3197094442381507
28406,1138.2,0.81,1.3197094442381507
28407,1138.24,0.8,1.3197094442381507
28408,1138.28,0.795,1.3197094442381507
28409,1138.32,0.79,1.3197094442381507
28410,1138.36,0.78,1.3197094442381507
28411,1138.4,0.775,1.3197094442381507
28412,1138.44,0.775,1.3197094442381507
28413,1138.48,0.765,1.3197094442381507
28414,1138.52,0.76,1.3197094442381507
28415,1138.56,0.76,1.3197094442381507
28416,1138.6,0.76,1.3197094442381507
28417,1138.64,0.75,1.3197094442381507
28418,1138.68,0.75,1.3197094442381507
28419,1138.72,0.74,1.3197094442381507
28420,1138.76,0.735,1.3197094442381507
28421,1138.8,0.72,1.3197094442381507
28422,1138.84,0.72,1.3197094442381507
28423,1138.88,0.715,1.3197094442381507
28424,1138.92,0.705,1.3197094442381507
28425,1138.96,0.705,1.3197094442381507
28426,1139.0,0.705,1.3197094442381507
28427,1139.04,0.71,1.3197094442381507
28428,1139.08,0.71,1.3197094442381507
28429,1139.12,0.705,1.3197094442381507
28430,1139.16,0.705,1.3197094442381507
28431,1139.2,0.705,1.3197094442381507
28432,1139.24,0.7,1.3197094442381507
28433,1139.28,0.705,1.3197094442381507
28434,1139.32,0.705,1.3197094442381507
28435,1139.36,0.71,1.3197094442381507
28436,1139.4,0.71,1.3197094442381507
28437,1139.44,0.71,1.3197094442381507
28438,1139.48,0.71,1.3197094442381507
28439,1139.52,0.715,1.3197094442381507
28440,1139.56,0.71,1.3197094442381507
28441,1139.6,0.71,1.3197094442381507
28442,1139.64,0.705,1.3197094442381507
28443,1139.68,0.7,1.3197094442381507
28444,1139.72,0.705,1.3197094442381507
28445,1139.76,0.705,1.3197094442381507
28446,1139.8,0.71,1.3197094442381507
28447,1139.84,0.71,1.3197094442381507
28448,1139.88,0.705,1.3197094442381507
28449,1139.92,0.705,1.3197094442381507
28450,1139.96,0.705,1.3197094442381507
28451,1140.0,0.71,1.3197094442381507
28452,1140.04,0.71,1.3197094442381507
28453,1140.08,0.72,1.3197094442381507
28454,1140.12,0.725,1.3197094442381507
28455,1140.16,0.725,1.3197094442381507
28456,1140.2,0.73,1.3197094442381507
28457,1140.24,0.74,1.3197094442381507
28458,1140.28,0.74,1.3197094442381507
28459,1140.32,0.745,1.3197094442381507
28460,1140.36,0.755,1.3197094442381507
28461,1140.4,0.76,1.3197094442381507
28462,1140.44,0.765,1.3197094442381507
28463,1140.48,0.775,1.3197094442381507
28464,1140.52,0.775,1.3197094442381507
28465,1140.56,0.78,1.3197094442381507
28466,1140.6,0.78,1.3197094442381507
28467,1140.64,0.79,1.3197094442381507
28468,1140.68,0.805,1.3197094442381507
28469,1140.72,0.805,1.3197094442381507
28470,1140.76,0.81,1.3197094442381507
28471,1140.8,0.82,1.3197094442381507
28472,1140.84,0.825,1.3197094442381507
28473,1140.88,0.82,1.3197094442381507
28474,1140.92,0.825,1.3197094442381507
28475,1140.96,0.83,1.3197094442381507
28476,1141.0,0.835,1.3197094442381507
28477,1141.04,0.835,1.3197094442381507
28478,1141.08,0.835,1.3197094442381507
28479,1141.12,0.845,1.3197094442381507
28480,1141.16,0.845,1.3197094442381507
28481,1141.2,0.845,1.3197094442381507
28482,1141.24,0.845,1.3197094442381507
28483,1141.28,0.845,1.3197094442381507
28484,1141.32,0.855,1.3197094442381507
28485,1141.36,0.855,1.3197094442381507
28486,1141.4,0.865,1.3197094442381507
28487,1141.44,0.87,1.3197094442381507
28488,1141.48,0.875,1.3197094442381507
28489,1141.52,0.875,1.3197094442381507
28490,1141.56,0.885,1.3197094442381507
28491,1141.6,0.89,1.3197094442381507
28492,1141.64,0.895,1.3197094442381507
28493,1141.68,0.9,1.3197094442381507
28494,1141.72,0.905,1.3197094442381507
28495,1141.76,0.905,1.3197094442381507
28496,1141.8,0.915,1.3197094442381507
28497,1141.84,0.92,1.3197094442381507
28498,1141.88,0.925,1.3197094442381507
28499,1141.92,0.93,1.3197094442381507
28500,1141.96,0.93,1.3197094442381507
28501,1142.0,0.94,1.3197094442381507
28502,1142.04,0.955,1.3197094442381507
28503,1142.08,0.95,1.3197094442381507
28504,1142.12,0.96,1.3197094442381507
28505,1142.16,0.96,1.3197094442381507
28506,1142.2,0.96,1.3197094442381507
28507,1142.24,0.96,1.3197094442381507
28508,1142.28,0.965,1.3197094442381507
28509,1142.32,0.965,1.3197094442381507
28510,1142.36,0.965,1.3197094442381507
28511,1142.4,0.97,1.3197094442381507
28512,1142.44,0.965,1.3197094442381507
28513,1142.48,0.965,1.3197094442381507
28514,1142.52,0.965,1.3197094442381507
28515,1142.56,0.97,1.3197094442381507
28516,1142.6,0.975,1.3197094442381507
28517,1142.64,0.975,1.3197094442381507
28518,1142.68,0.965,1.3197094442381507
28519,1142.72,0.975,1.3197094442381507
28520,1142.76,0.975,1.3197094442381507
28521,1142.8,0.975,1.3197094442381507
28522,1142.84,0.975,1.3197094442381507
28523,1142.88,0.985,1.3197094442381507
28524,1142.92,0.99,1.3197094442381507
28525,1142.96,0.995,1.3197094442381507
28526,1143.0,0.99,1.3197094442381507
28527,1143.04,0.99,1.3197094442381507
28528,1143.08,0.995,1.3197094442381507
28529,1143.12,0.995,1.3197094442381507
28530,1143.16,0.995,1.3197094442381507
28531,1143.2,1.0,1.3197094442381507
28532,1143.24,1.005,1.3197094442381507
28533,1143.28,1.01,1.3197094442381507
28534,1143.32,1.005,1.3197094442381507
28535,1143.36,1.01,1.3197094442381507
28536,1143.4,1.005,1.3197094442381507
28537,1143.44,1.005,1.3197094442381507
28538,1143.48,1.005,1.3197094442381507
28539,1143.52,1.005,1.3197094442381507
28540,1143.56,1.01,1.3197094442381507
28541,1143.6,1.005,1.3197094442381507
28542,1143.64,1.005,1.3197094442381507
28543,1143.68,1.0,1.3197094442381507
28544,1143.72,1.005,1.3197094442381507
28545,1143.76,1.0,1.3197094442381507
28546,1143.8,1.005,1.3197094442381507
28547,1143.84,1.005,1.3197094442381507
28548,1143.88,1.005,1.3197094442381507
28549,1143.92,1.005,1.3197094442381507
28550,1143.96,1.01,1.3197094442381507
28551,1144.0,1.005,1.3197094442381507
28552,1144.04,0.995,1.3197094442381507
28553,1144.08,0.995,1.3197094442381507
28554,1144.12,0.99,1.3197094442381507
28555,1144.16,1.0,1.3197094442381507
28556,1144.2,0.995,1.3197094442381507
28557,1144.24,1.0,1.3197094442381507
28558,1144.28,1.0,1.3197094442381507
28559,1144.32,0.995,1.3197094442381507
28560,1144.36,0.995,1.3197094442381507
28561,1144.4,0.99,1.3197094442381507
28562,1144.44,0.995,1.3197094442381507
28563,1144.48,0.995,1.3197094442381507
28564,1144.52,1.0,1.3197094442381507
28565,1144.56,0.995,1.3197094442381507
28566,1144.6,0.995,1.3197094442381507
28567,1144.64,0.995,1.3197094442381507
28568,1144.68,1.0,1.3197094442381507
28569,1144.72,0.995,1.3197094442381507
28570,1144.76,0.995,1.3197094442381507
28571,1144.8,1.0,1.3197094442381507
28572,1144.84,0.995,1.3197094442381507
28573,1144.88,0.995,1.3197094442381507
28574,1144.92,0.985,1.3197094442381507
28575,1144.96,0.98,1.3197094442381507
28576,1145.0,0.985,1.3197094442381507
28577,1145.04,0.985,1.3197094442381507
28578,1145.08,0.985,1.3197094442381507
28579,1145.12,0.985,1.3197094442381507
28580,1145.16,0.99,1.3197094442381507
28581,1145.2,0.99,1.3197094442381507
28582,1145.24,0.99,1.3197094442381507
28583,1145.28,0.99,1.3197094442381507
28584,1145.32,0.995,1.3197094442381507
28585,1145.36,0.995,1.3197094442381507
28586,1145.4,0.995,1.3197094442381507
28587,1145.44,0.995,1.3197094442381507
28588,1145.48,0.995,1.3197094442381507
